paperId,title,abstract,year,citationCount
https://openalex.org/W4206317407,Rhetoric in classical historiography: four studies,,1988,98
https://openalex.org/W2120976204,Opening Feminist Histories of Occupational Therapy,"This paper frames the history of occupational therapy in feminist terms. It focuses on gender segregation in occupational therapy, the influence of class and race in shaping opportunities for occupational therapists, and the place of feminism in the goals and achievements of the occupational therapy profession. Such issues have been addressed by feminist scholars in histories of women in medicine, nursing, and other helping professions. These sources help place the achievements of occupational therapy within the context of women's historic entry and advancement in the American work force.",1992,41
https://openalex.org/W631743335,Some observations on causes of war in ancient historiography,,1966,109
https://openalex.org/W2080276699,An Old Question Raised Again: Is Historiography Art or Science? (Response to Iggers),"(2000). An Old Question Raised Again: Is Historiography Art or Science? (Response to Iggers) Rethinking History: Vol. 4, No. 3, pp. 391-406.",2000,53
https://openalex.org/W570595030,Social history of the American family,,1918,69
https://openalex.org/W392871116,"Smoke signals: a social history of marijuana--medical, recreational, and scientific",,2013,109
https://openalex.org/W2003420888,"The Asiatic Mode of Production: Oriental Despotism, Historical Materialism and Indian History",,1991,41
https://openalex.org/W602345267,Queer Renaissance Historiography: Backward Gaze,"Contents: Series Editorsa (TM) Preface: Renaissance sextualities Queer Renaissance historiography: backward gaze, Stephen Guy-Bray, Vin Nardizzi and Will Stockton A hundred years of queering the Renaissance, Will Fisher Beyond sodomy: what is still queer about early modern queer studies?, Goran Stanivukovic 'Let it suffise': sexual acts and narrative structure in Hero and Leander, James M. Bromley Diana's band: safe spaces, publics, and early modern lesbianism, Jennifer Drouin Women's secretaries, Julie Crawford The touch of office: supernumerary economies and the Tudor public figure, Laurie Shannon Grafted to Falstaff and compounded with Catherine: mingling Hal in the Second Tetralogy, Vin Nardizzi Andrew Marvell and sexual difference, Stephen Guy-Bray Sexuality and society in the poetry of Katherine Philips, Graham Hammill Adam and Eve and the failure of heterosexuality, Will Stockton Afterword: period cramps, Madhavi Menon Index.",2009,51
https://openalex.org/W2031436121,Social history and conceptual history,,1989,69
https://openalex.org/W4299867362,Explanation in Social History,,1986,61
https://openalex.org/W2092275377,In Odradek’s World: Bare Life and Historical Materialism in Agamben and Benjamin,"This essay reconstructs Agamben’s theory of bare life as an example of an affirmative biopolitics, a politics of life that lies beyond sovereignty. The essay shows that his account of bare life constitutes a reworking of four central motifs found in Marx’s historical materialism: the facticity of alienated existence, the fetishism of commodities, the profanity of bourgeois society, and the nihilism of revolution. Agamben’s renewal of historical materialism explicitly turns on an innovative and controversial synthesis of Benjamin and Heidegger. This essay argues that such a synthesis relies, implicitly, on the negative dialectics developed by Adorno. If correct, this interpretation suggests a way of understanding Agamben’s political thought as a particularly radical and consequent continuation of the project of critical theory.",2008,13
https://openalex.org/W4251185564,The Age of Enterprise: A Social History of Industrial America,"The Age of Enterprise: A Social History of Industrial America. By Thomas C. Cochran and William Miller. (New York: The Macmillan Co., 1942. x + 358 pp. Bibliography and index. $3.50.) Get access Raymond C. Miller Raymond C. Miller Wayne University Search for other works by this author on: Oxford Academic Google Scholar Journal of American History, Volume 30, Issue 1, June 1943, Page 102, https://doi.org/10.2307/1892742 Published: 01 June 1943",1943,45
https://openalex.org/W2044091138,The progress of romance: literary historiography and the Gothic novel,,1997,108
https://openalex.org/W599759200,"Drugs in America: a Social History, 1800-1980","This is a history of drugs and drug use in America. It provides a review of what is now a prominent feature of American culture, and it analyses the interplay between drugs, drug use, and society. Morgan's approach is chronological, covering an age of heroic therapy, the therapeutic revolution of the post-Civil War years, the moral fervour of the Progressive era and, finally, today's bewilderment.",1983,88
https://openalex.org/W4230825908,Linguistic Historiography,"The present volume brings together the author's most recent thinking on the tasks and methods of linguistic historiography and his critical assessment of the legacy of a number of major 20th-century scholars. Some of the chapters are revisions of previously published articles, which together with new materials have been welded into a coherent volume.",1999,32
https://openalex.org/W2069064292,Social history and the transition to capitalism in the South African countryside,"(1988). Social history and the transition to capitalism in the South African countryside. Review of African Political Economy: Vol. 15, No. 41, pp. 60-72.",1988,43
https://openalex.org/W2120112414,"The Los Angeles Barrio, 1850-1890: A Social History","Journal Article The Los Angeles Barrio, 1850–1890: A Social History Get access The Los Angeles Barrio, 1850–1890: A Social History. By Castillo Richard Griswold del. (Berkeley: University of California Press, 1979. xiv + 217 pp. Illustrations, maps, chart, tables, appendixes, notes, bibliography, index. $16.95.) Albert Camarillo Albert Camarillo Stanford University Search for other works by this author on: Oxford Academic Google Scholar Western Historical Quarterly, Volume 12, Issue 2, April 1981, Pages 196–197, https://doi.org/10.2307/968134 Published: 01 April 1981",1981,43
https://openalex.org/W4245943929,A Social History of Hebrew,"Abstract This book is the first major work treating the early history of Hebrew from a sociolinguistic perspective. It chronicles the relationship between language and society and emphasizes the distinction between Hebrew as a writing system and as a vernacular. It begins by tracing precursors known from the writing systems in Canaan during the second millennium BCE and concludes with the Jewish revolts of the first two centuries CE that resulted in the dispersion of the Jewish people and the end of Hebrew as a living language in the land. The book reveals the important role that Egyptian scribal practice played for the initial emergence of Hebrew. It describes the appearance of a distinctively Judean scribal practice in the late eighth century as a nationalistic response to Assyrian imperialism and highlights the spread of writing and literacy outside of the closed circles of scribal elites during the late monarchy. The book exposes the gradual decline of Hebrew scribal practice during the Babylonian exile that resulted in the end of Standard Biblical Hebrew. The book notes the radical decline in Hebrew literary production during the Persian period and describes the emergence of Late Biblical Hebrew shaped by vernacular Hebrew, Aramaic scribal training, and old Hebrew literary texts. Hellenism created even more focus on language ideology as illustrated in Qumran Hebrew and the role of Hebrew in creating group identity in the Second Temple Period. The book concludes with a description of early Rabbinic Hebrew as an ideological textualization of oral tradition.",2013,61
https://openalex.org/W2092110002,The Muslim east in nineteenth‐century Russian popular historiography,"(1986). The Muslim east in nineteenth‐century Russian popular historiography. Central Asian Survey: Vol. 5, Native elites and the distribution of power, authority and income, pp. 25-47.",1986,46
https://openalex.org/W4301120110,"Colonial Culhuacan, 1580-1600: A Social History of an Aztec Town.",,1987,108
https://openalex.org/W1982665531,The Transmission of Knowledge in Medieval Cairo: A Social History of Islamic Education,,1994,108
https://openalex.org/W2096695914,"Paradigms of Conquest: History, Historiography, and Politics","The Quandary of 1492 The year 1492 evokes a powerful symbolism. 1 The symbolism is most charged, of course, among peoples whose historical memory connects them directly to the forces unleashed in 1492. For indigenous Americans, Latin Americans, minorities of Latino or Hispanic descent, and Spaniards and Portuguese, the sense of connection is strong. The year 1492 symbolises a momentous turn in historical destiny: for Amerindians, the ruinous switch from independent to colonised history; for Iberians, the launching of a formative historical chapter of imperial fame and controversy; for Latin Americans and the Latino diaspora, the painful birth of distinctive cultures out of power-laden encounters among Iberian Europeans, indigenous Americans, Africans, and the diverse offspring who both maintained and blurred the main racial categories. But the symbolism extends beyond the Americas, and beyond the descendants of those most directly affected. The arrival of Columbus in America symbolises a historical reconfiguration of world magnitude. The fusion of native American and European histories into one history marked the beginning of the end of isolated stagings of human drama. Continental and subcontinental parameters of human action and struggle, accomplishment and failure, would expand into a world stage of power and witness. The expansion of scale revolutionised cultural and ecological geography. After 1492, the ethnography of the humanoid other proved an even more central fact of life, and the migrations of microbes, plants and animals, and cultural inventions would transform the history of disease, food consumption, land use, and production techniques. 2 In addition, the year 1492 symbolises the beginnings of the unique world ascendance of European civilisation.",1992,98
https://openalex.org/W2036439424,A second contradiction of capitalism? Notes for the environmental transformation of historical materialism∗,,1992,36
https://openalex.org/W2051005559,The Sociology of Social Change.,Preface. Part I: Concepts and Categories:. 1. Fundamental Concepts in the Study of Change. 2. Vicissitudes of the Idea of Progress. 3. Temporal Dimension of Society: Social Time. 4. Modalities of Historical Tradition. 5. Modernity and Beyond. 6. Globalization of Human Society. Part II: Three Grand Visions of History:. 7. Classical Evolutionism. 8. Neo--evolutionism. 9. Theories of Modernization: Old and New. 10. Theories of Historical Cycles. 11. Historical Materialism. Part III: Alternative Vision: Making History:. 12. Against Developmentalism: Modern Critique. 13. History as a Human Product: Evolving Theory of Agency. 14. New Historical Sociology: Concreteness and Contingenc. 15. Social Becoming: the Essence of Historical Change. Part IV: Aspects of Social Becoming:. 16. Ideas as Historical Forces. 17. Normative Emergence: Evasions and Innovations. 18. Great Individuals as Agents of Change. 19. Social Movements as Forces of Change. 20. Revolutions: the Peak of Social Change. Bibliography,1995,368
https://openalex.org/W4290020182,"The English spa, 1560-1815: a social history",,1991,88
https://openalex.org/W2801924029,"Between the Sea and the Lagoon: An Eco-Social History of the Anlo of Southeastern Ghana, c. 1850 to Recent Times","Emmanuel Kwaku Akyeampong, Between the Sea and the Lagoon: an Eco-social History of the Anlo of Southeastern Ghana, c. 1850 to Recent Times.Oxford: James Currey; Athens OH: Ohio University Press, 2002, 256 pp., US22.95, 0 82141409 7 paperback. - Volume 73 Issue 2",2002,68
https://openalex.org/W1598082107,Cricket and England: a cultural and social history of the inter-war years,"The Independent - article by Jack Williams Liverpool Echo In the unlikely event of the World Cup failing to produce any scandal, theres plenty here to keep cricket fans awake during rain stoppages. The Twelfth Man highly academic and studious work seeks to evaluate to what extent cricket reflected the cultural and social time in England between the two World Wars. For those with a keen interest in social and cricket history this book will be required reading, if one does consider it a little expensively priced at GBP25.00 for a hardback of just 200 pages.An impressive and wide ranging number of reference sources have been consulted, which clearly indicates that this study of the inter-war period and crickets rle and place in the social order has been thoroughly researched and evaluated The Guardian-  Jack Williamss excellent (though outrageously overpriced) book...is tightly focussed, well written and adept in putting cricket into a broader culktural framework...Williams is not frightened to ask some big questions and writes for an audience beyond the boundaries of the academic series of which his book is part and England...attempts to dispell the cosily bucolic notalgia the game has inspired- The Daily Telegraph Times Literary Supplement- see file- mixed report Day by Day-  This intelligent and interesting book considers how the break-up of the United Kingdom may make English cricket represent uniquely English qualities...This carefully researched, tightly written, thorough and detailed cultural and social history of the inter-war years  Farnham/Haslemere Herald is a brilliant study based on meticulous research and the astute questioning of some impressive sources. It is particularly rewarding when examining the relationship between the amateurs and professionals. The Journal of the Cricket Society, Vol 19, No 4, Spring 2000 Thorough and searching, this is a valuable book. British Society for Sports History, at http://www.umist.ac.uk/UMIST_Sport/Reviews May 99.htm and England is well-researched and well-written, even though there is more than the occasional hint of repetition. It includes many interesting illustrations, some valuable statistical tables and a fine bibliography. It succeeds in demonstrating that cricket was directly related to the politics, culture and religion of inter-war England and showed the strength of social cohesion and cultural conformity of the English society at that time.",1999,72
https://openalex.org/W2070326396,"Creation Of A National Genius: Sinan And The Historiography Of ""Classical"" Ottoman Architecture","The insistence of canonical twentieth-century historiography on the Turkishness of Ottoman architecture, codified during Sinan's tenure as chief royal architect (1539-88), has masked its more inclusive visual identity. A combination of Orientalist and nationalist paradigms has hindered a fuller understanding of the ways which the chief architect's monumental mosque complexes, the ultimate icons of the Ottoman style, mediate among the Islamic, Byzantine, and Italian Renaissance architectural traditions. The ongoing preoccupation with the Turkishness of Sinan and of his style is manifested a fictionalized biography of him written in the manner of a historical novel by Afet Inan, the director of the Turkish History Society, who had initially conceived the monograph project. Even though Meric had proved the fabricated nature of documents discovered by Cevdet and Rifat Osman, she indiscriminately uses them to embellish the childhood portrait of the national genius as a Christian Turk. Keywords: canonical twentieth-century historiography; classical Ottoman architecture; national genius; Rumi visual identity; Sinan; Turkishness",2007,52
https://openalex.org/W2067666659,Thorny Gates of Learning in Sung China: A Social History Examinations,"Professor Chaffee offers a stimulating investigation into the social impact of examinations on the Sung. Analysis of the development of the examination system and of the associated government schools reveals attempts by the early emperors to develop meritocratic recruitment, the growth of unprecedented examination competition as the elite increasingly turned to learning, and the appearance of special examinations for the privileged that subverted the system's fairness. Study of the geographical patterns of success points not only to the remarkable dominance of south-eastern China but also to the relationship between the socio-economic development of regions and their success in the examinations. Finally, the profound cultural impact of these examinations on the upper class is explored through examination rituals and the depictions of gods, ghosts and wandering literati in Sung vernacular literature.",1987,108
https://openalex.org/W644675822,"The Palestine Nakba: Decolonising History, Narrating the Subaltern, Reclaiming Memory","In 2009 Palestinians commemorate the 60th anniversary of the Nakba - the most traumatic catastrophe that ever befell them. The book explores ways of remembering and commemorating the Nakba, dealing with the issue within the context of Palestinian oral history, 'social history from below', narratives of memory and the formation of collective identity. Masalha argues that to write more truthfully about the Nakba is not just to practice a professional historiography but a moral imperative. The struggles of the ordinary refugees to publicise the truth about the Nakba is a vital way of protecting the refugees' rights and keeping the hope for peace with justice alive. ----- With the history, rights and needs of the Palestinian refugees being excluded from recent Middle East peacemaking efforts and with the failure of both the Israeli state and international community to acknowledge the Nakba, '1948' as an 'ethnic cleansing' continues to underpin the Palestine-Israel conflict. This book is vital for a real understanding of the Israel-Palestine conflict.",2012,81
https://openalex.org/W4244130852,A Social History of England,,1986,60
https://openalex.org/W2332559175,"The Asiatic Mode of Production: Oriental Despotism, Historical Materialism and Indian History. By Brendan O'Leary, with a Foreword by Ernest Gellner. Oxford: Basil Blackwell, 1989.","Book Review| February 01 1991 The Asiatic Mode of Production: Oriental Despotism, Historical Materialism and Indian History The Asiatic Mode of Production: Oriental Despotism, Historical Materialism and Indian History. By Brendan O'Leary, with a Foreword by Ernest Gellner. Oxford: Basil Blackwell, 1989. John A. Rapp John A. Rapp Beloit College Search for other works by this author on: This Site Google Journal of Asian Studies (1991) 50 (1): 118–119. https://doi.org/10.2307/2057482 Cite Icon Cite Share Icon Share Facebook Twitter LinkedIn Email Permissions Search Site Citation John A. Rapp; The Asiatic Mode of Production: Oriental Despotism, Historical Materialism and Indian History. Journal of Asian Studies 1 February 1991; 50 (1): 118–119. doi: https://doi.org/10.2307/2057482 Download citation file: Zotero Reference Manager EasyBib Bookends Mendeley Papers EndNote RefWorks BibTex toolbar search Search Dropdown Menu toolbar search search input Search input auto suggest filter your search Books & JournalsAll JournalsJournal of Asian Studies Search Advanced Search The text of this article is only available as a PDF. Copyright © The Association for Asian Studies, Inc. 19911991 Article PDF first page preview Close Modal You do not currently have access to this content.",1991,24
https://openalex.org/W2006548423,In Search of the Enlightenment: Recent Attempts to Create a Social History of Ideas,History,1971,96
https://openalex.org/W627740425,Social History of Nineteenth Century Mathematics,During the last few decades historians of science have shown a growing interest in science as a cultural activity and have regarded science more and more as part of the gene ral developments that have,1981,77
https://openalex.org/W2487792187,Orients and Occidents: Colonial Discourse Theory and the Historiography of the British Empire,"A striking feature of historical writings on the British Empire over the last decade has been the influence of critical theories of ‘colonial discourse’. Discourse criticism percolated steadily into the historiography of imperialism over a considerable period through interdisciplinary contacts with anthropology, which responded to it first. Colonial discourse critique certainly inspired a major paradigm-shift in the historiography of imperialism which strongly informed writing in the 1980s. The influence of discourse theory began to raise new questions about how the history of the subaltern orders ought properly to be represented. During the 1980s, colonial discourse theory enjoyed a remarkable growth and generated a series of legacies, which are likely to belong-lasting.",1999,49
https://openalex.org/W1484000594,Studies in Social History A Tribute to G.M. Trevelyan,,1955,87
https://openalex.org/W248266192,"Hope and heartbreak : a social history of Wales and the Welsh, 1776-1871","Hope and Heartbreak is the first in a two-volume social history of modern Wales which will revise 'general' histories of Wales through an engagement with the particularity of everyday life. Hope and Heartbreak is a bold new interpretation of Welsh social history at the opening of the nineteenth century. Russell Davies ranges far and wide, from landlords to peasants rich and poor, in the north and the south. Diet and housing, disease and death, rural festivals, prisons, work houses, mental hospitals, work and worries, fear and anger, love and lust, wizards and wonders, bastards and ballads are only a few of the topics covered in this all encompassing social history. Using the life experiences of individuals Hope and Heartbreak opens up a hidden world of the people who lived in Wales in the period 1789-1870 and offers a radically different portrait of the lives of the Welsh.",2005,43
https://openalex.org/W4205426795,Consuming power: a social history of American energies,,1998,87
https://openalex.org/W648945258,Movie-Made America: A Social History of American Movies,,1976,96
https://openalex.org/W3167198186,"Ancient Egypt, a Social History",,1985,68
https://openalex.org/W2171804276,Not new but novel. Notes on the historiography of Byzantine law,"It is some time since the late Alexander Kazhdan undertook a private crusade under the title ‘Do we need a new history of Byzantine law?’ Of course his answer was in the affirmative. In one sense one would be unable to disagree; in another sense, however, one ought to answer that the history Kazhdan was asking for would not so much be new; rather it would be a novelty, as it had not been written before.",1998,107
https://openalex.org/W601998382,"The Singapore River: A Social History, 1819-2002","Blending social history, geography, economic history and urban studies, Stephen Dobbs sets out the history of the Singapore river and of the people who made it their home and workplace. This text should be of interest to anyone wishing to understand Singapore's numerous transformations.",2003,40
https://openalex.org/W2036354649,Chinese Traditional Historiography,,1939,74
https://openalex.org/W3193690335,Bodies and Artefacts: Historical Materialism as Corporeal Semiotics (2 vols.),"In a seemingly offhand, often overlooked comment, Karl Marx deemed ‘human corporeal organisation’ the ‘first fact of human history’. Following Marx’s corporeal turn and pursuing the radical implications of his corporeal insight, this book undertakes a reconstruction of the corporeal foundations of historical materialism. Part I exposes the corporeal roots of Marx’s materialist conception of history and historical-materialist Wissenschaft. Part II attempts a historical-materialist mapping of human corporeal organisation. Suggesting how to approach human histories up from their corporeal foundations, Part III elaborates historical-materialism as ‘corporeal semiotics’. Part IV, a case study of Marx’s critique of capitalist socio-economic and cultural forms, reveals the corporeal foundations of that critique and the corporeal depth of his vision of human freedom and dignity.",2021,13
https://openalex.org/W2157802271,"Historiography, Narrative, and the Nineteenth Century","The narrative stories of nineteenth-century British history have been pulled seriously out of joint. At one time, not too long ago, the master narrative of nineteenth-century history seemed fairly straightforward. The nineteenth century raised the curtain on the modern age; its politics, economics, social relations, and culture presaged the world we know from our own times. If there was one organizing principle that the historiography privileged above all others, it was the idea of change. This was the century of growth and change—generally of a progressive kind. But new stories are now being told that force us to reconsider this picture. The spotlight is being directed toward themes of continuity that challenge the representation of the nineteenth century as the moment of modernity. It is this shift from change to continuity as the basic organizing principle of the field that is the starting point for this article. The touch of continuity is everywhere. The traditional historiography rested secure in the conception that the nineteenth century was shaped and dominated by the fact of Britain as the first industrial nation. But current research has dissolved the Industrial Revolution into the long-term trends of economic growth; now the very name itself is jeopardized. Whereas the nineteenth century was once regarded as the age of the bourgeoisie, it is the landed elites and their various allies who now occupy center stage. The urban middle class has been returned to the provincial peripheries.",1996,40
https://openalex.org/W1987114654,The Torah: Theology and Social History of Old Testament Law,"A major contribution to Old Testament research, this book is the first history of Old Testament law from its elusive beginnings in the premonarchical period up to the conclusion and canonization of the Pentateuch. The emphasis is on a new interpretation of the most important texts of Old Testament law in the social historical matrix of that time.",1996,95
https://openalex.org/W2151456028,The County Community in Stuart Historiography,"The 1635 ship money writ elicited a “common feeling of dissatisfaction” throughout England. It was the general belief that the tax contravened “fundamental law,” and that in its imposition Charles “had deliberately treated the nation as a stranger to his counsels, and that if his claim to levy money by his own authority were once admitted, the door would be open to other demands of which it was impossible to foresee the limits.” Contrast this account by S.R. Gardiner with a more recent analysis of the response to ship money provided by J.S. Morrill, a scholar who has acknowledged a substantial intellectual debt to Alan Everitt, the progenitor and leading exponent of the concept of the “county community” in seventeenth-century England. “The King's right to levy the rate was rarely questioned in the provinces. Ship money was hated for its costliness and its disruptive effects on the social and political calm of the communities … Above all,” the levy was detested because “it exemplified the government's insensitivity toward localist sentiment and belief.” In these divergent accounts, a fundamental difference emerges between the traditional school of English historians and the county community school of local historians. For Gardiner, seventeenth-century Englishmen were fully aware of and vitally concerned about the actions of their national rulers, actions they evaluated against the touchstone of constitutional principle. Everitt and Morrill insist, by contrast, that even the gentry were “surprisingly ill informed” about “wider political issues”; they were “simply not concerned with affairs of state.”",1980,82
https://openalex.org/W631471868,"Our Musicals, Ourselves: A Social History of the American Musical Theatre","Our Musicals, Ourselves is the first full-scale social history of the American musical theater from the imported Gilbert and Sullivan comic operas of the late nineteenth century to such recent as The Producers and Urinetown. While many aficionados of the Broadway musical associate it with wonderful, diversionary like The Music Man or My Fair Lady, John Bush Jones instead selects for their social relevance and the extent to which they engage, directly or metaphorically, contemporary politics and culture. Organized chronologically, with some liberties taken to keep together similarly themed musicals, Jones examines dozens of Broadway from the beginning of the twentieth century to the present that demonstrate numerous links between what played on Broadway and what played on newspapers' front pages across our nation. He reviews the productions, lyrics, staging, and casts from the lesser-known early (the gunboat of the Teddy Roosevelt era and the Cinderella shows and leisure time musicals of the 1920s) and continues his analysis with better-known including Showboat, Porgy and Bess, Oklahoma, South Pacific, West Side Story, Cabaret, Hair, Company, A Chorus Line, and many others. While most examinations of the American musical focus on specific or emphasize the development of the musical as an art form, Jones's book uses as a way of illuminating broader social and cultural themes of the times. With six appendixes detailing the long-running diversionary and a foreword by Sheldon Harnick, the lyricist of Fiddler on the Roof, Jones's comprehensive social history will appeal to both students and fans of Broadway.",2003,52
https://openalex.org/W2094536849,Living Economic and Social History,1The University of Bristol Living Economic and Social History PatHudson Economic History SocietyGlasgow 2001xvi + 480£15 0‐950216‐0‐6,2002,32
https://openalex.org/W4238136837,The Construction of Nationhood,"The Construction of Nationhood, first published in 1997, is a thorough re-analysis of both nationalism and nations. In particular it challenges the current 'modernist' orthodoxies of such writers as Eric Hobsbawm, Benedict Anderson and Ernest Gellner, and it offers a systematic critique of Hobsbawm's best-selling Nations and Nationalism since 1780. In opposition to a historiography which limits nations and nationalism to the eighteenth century and after, as an aspect of 'modernisation', Professor Hastings argues for a medieval origin to both, dependent upon biblical religion and the development of vernacular literatures. While theorists of nationhood have paid mostly scant attention to England, the development of the nation-state is seen here as central to the subject, but the analysis is carried forward to embrace many other examples, including Ireland, the South Slavs and modern Africa, before concluding with an overview of the impact of religion, contrasting Islam with Christianity, while evaluating the ability of each to support supra-national political communities.",1997,887
https://openalex.org/W2050629562,Toward a critical social history of developmental psychology: A propaedeutic discussion.,,1986,104
https://openalex.org/W2120159495,Cold War historiography at the crossroads,"How is the Cold War understood in an expanding and diversifying historiographical field? Conceptual precision and specificity seem to be giving way to a looser understanding of the Cold War as an era that encompassed different although interconnected conflicts and transformations. Some scholars ask for specificity and consistency while current centrifugal trends point to multiple approaches and centres of interest. Diversity is galvanising the field, but historians need to (re)define their object of inquiry and strive for at least a minimum of conceptual clarity. In particular, we should aim at a broad cultural understanding of the Cold War, contextualise it in larger processes of historical change without confusing the two dimensions, and reassess relations between Europe and other Cold War contexts.",2014,83
https://openalex.org/W110000015,The Social Life of Things,"The meaning that people attribute to things necessarily derives from human transactions and motivations, particularly from how those things are used and circulated. The contributors to this volume examine how things are sold and traded in a variety of social and cultural settings, both present and past. Focusing on culturally defined aspects of exchange and socially regulated processes of circulation, the essays illuminate the ways in which people find value in things and things give value to social relations. By looking at things as if they lead social lives, the authors provide a new way to understand how value is externalized and sought after. Containing contributions from American and British social anthropologists and historians, the volume bridges the disciplines of social history, cultural anthropology, and economics, and marks a major step in our understanding of the cultural basis of economic life and the sociology of culture. It will appeal to anthropologists, social historians, economists, archaeologists, and historians of art.",1988,1145
https://openalex.org/W2008517762,"Bandung in the Early Revolution, 1945–1946: A Study in Social History of the Indonesian Revolution","Bandung in the Early Revolution, 1945–1946: A Study in Social History of the Indonesian Revolution Get access Bandung in the Early Revolution, 1945–1946: A Study in Social History of the Indonesian Revolution. By Smail John R. W.. [Monograph Series.] (Ithaca, N. Y.: Modern Indonesia Project, Department of Asian Studies, Cornell University. 1964. Pp. xi, 169. $3.50.) J. Norman Parmer J. Norman Parmer 1Northern Illinois University Search for other works by this author on: Oxford Academic Google Scholar The American Historical Review, Volume 71, Issue 1, October 1965, Pages 287–288, https://doi.org/10.1086/ahr/71.1.287 Published: 01 October 1965",1965,52
https://openalex.org/W2332678234,Auto Opium: A Social History of American Automobile Design.,"This much needed book is the first to provide a comprehensive history of the profession and aesthetics of American automobile design. The author reveals how the appearance of the automobile was shaped by the social conflicts arising from America's mass production system. He connects the social struggles of American society with the organizational struggles of designers to create symbol-laden substitutes for the American dream. Theoretically sophisticated, lucid and compelling, Auto-Opium will appeal to all interested in the American obsession with the car.",1996,94
https://openalex.org/W1504311805,The Interconnection of Systematic Dialectics and Historical Materialism,"Abstract This paper discusses some recent developments in the Marxian theory of value, called value-form theory, which have gone along with a methodological shift from a linear logic and historical dialectics to a dialectical logic and systematic dialectics. In order to appreciate these developments within the Marxian paradigm, it is useful to make two introductory remarks: first, on some peculiarities of Marxian discourse and, second, about discrepancies in Marx's Capital.",2000,24
https://openalex.org/W1999454536,Golden age to separate spheres? A review of the categories and chronology of English women's history,"ABSTRACT Two very powerful stories structure the history of the changing roles of English women. The tale of the nineteenth-century separation of the spheres of public power and private domesticity relates principally to the experience of middle-class women. The other story, emerging from early modern scholarship, recounts the social and economic marginalization of propertied women and the degradation of working women as a consequence of capitalism. Both narratives echo each other in important ways, although strangely the capacity of women's history to repeat itself is rarely openly discussed. This paper critically reviews the two historiographies in order to open debate on the basic categories and chronologies we employ in discussing the experience, power and identity of women in past time.",1993,818
https://openalex.org/W619347084,Historiography at the end of the Republic: provincial perspectives on Roman rule,"Setting the Scene 1. The Power of the Intellectual: Leading Thinkers, Thinking Leaders 2. Theory and Method 3. Constructing the Narrative: Authorial Objectives and the Use of Rome 4. From the Outside Looking in: Roman Culture and Domestic Politics 5. The Romans Abroad: Force, Diplomacy, and the Management of Empire 6. Enemies of Rome? The Symbolic Alternatives Conclusion",2007,116
https://openalex.org/W2028645212,"The historiography of British imperial education policy, Part I: India","Colonial education has been controversial and widely divergent interpretations have been offered from contrasting ideological perspectives. British imperial education policy was highly contended during the colonial era and remains a contentious issue amongst many contemporary historians and a critical review of the historiography of the subject is long overdue. British colonial education policy starts in India in 1813, the intention being to promote both Oriental culture and Western science. But a former Director of Public Instruction, writing in the 1920s, claimed that education had done far less for Indian culture than for the material and political progress of India. More recent academic writing about the history of education in British India has been both intermittent and of mixed quality. To date, much of the criticism of British policy appears to have been motivated more by emotion rather than by detailed scholarly analysis and this account argues that more ‘plodding’ in archives is urgently needed at the present time to substantiate, refine or refute the claims of India’s educational historians. This is the first part of a two-part article, the second of which will deal with Africa and the rest of the colonial Empire.",2005,66
https://openalex.org/W1432237680,"Educational Handicap, Public Policy, and Social History: A Broadened Perspective on Mental Retardation","Examines the concept of mental retardation with regard to such societal factors as immigration policy, urban poverty, and the growth of public education, criticizes traditional methods of diagnosis and treatment as culturally biased and inadequate, and suggests alternative approaches within familial and community context.",1979,126
https://openalex.org/W2705838265,The Kurdish image in statist historiography: the case of Simko,"This article focuses on the uprising in 1918–1922 of Ismail Agha of Shikak (a.k.a. Simko) in Iranian Kurdistan and how he has been portrayed in Persian historiography. Painting Simko simply as another Kurdish rebellious chief with no nationalist aspirations leaves important questions unanswered. Simko introduced a number of firsts in Kurdish political history to Iranian Kurdistan, yet his innovations have generally been overlooked. Simko was conscious of, informed by, and founded his politics upon the communal distinctions deemed to legitimize varying degrees of Kurdish self-rule. In addition to his political and military activities, Simko co-founded the first Kurdish school in Iran, published the first Kurdish–Persian newspaper, and made Kurdish the official medium of his reign. This article draws on memoirs, personal accounts, and other unexplored primary documents to show a more complex picture of Simko's resistance, problematizes some idées reçues about Simko and his ethno-nationalism, and explores inconsistencies in the existing literature on the subject.",2017,55
https://openalex.org/W2736600722,"When the Present Web is Later the Past: Web Historiography, Digital History and Internet Studies","Taking as point of departure that since the mid-1990s the web has been an essential medium within society as well as in academia this article addresses some fundamental questions related to web historiography, that is the writing of the history of the web. After a brief identification of some limitations within digital history and Internet studies vis-a-vis web historiography it is argued that the web is in itself an important historical source, and that special attention must be drawn to the web in web archives - termed reborn-digital material - since these sources will probably be the only web left for future historians. In line with this argument the remainder of the article discusses the following methodological issues: What characterizes the reborn-digital material in web archives, and how does this affect the historian's use of the material as well as the possible application of digital analytical tools on this kind of material?",2012,54
https://openalex.org/W585838680,Christmas : a social history,The Englishness of Christmas John Bull and the Christmas pantomime the Christmas carol revival and the English musical renaissance Christmas in the British empire the BBC and the broadcasting of the English Christmas cinema and representations of the English Christmas the English Christmas and the growth of a shopping culture epilogue - the English Christmas from 1953 to the present day conclusion.,1999,57
